marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__marchas,geral__quantidade_de_marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__assistencia,geral__diametro_de_giro,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__acionam_do_comando,geral__cilindrada_unitaria,geral__codigo_do_motor,geral__deslocamento,geral__regime_potencia_max,geral__regime_torque_max,geral__tuchos,geral__altura_minima_do_solo,geral__potencia,geral__torque,geral__variacao_do_comando,geral__codigo_do_cambio,geral__rotacao_maxima,geral__estepe,geral__reboque_com_freio,geral__reboque_sem_freio,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__angulo_de_entrada,geral__angulo_de_saida,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__frenagem_1000_kmh,geral__angulo_central,geral__autonomia,geral__capacidade_da_bateria,geral__consumo_eletrico,geral__potencia_combinada,geral__torque_combinado,geral__potencia_de_recarga,geral__rampa_maxima,geral__travessia_de_agua,geral__autonomia_eletrica,geral__veloc_max_modo_elet,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d
audi,A6,a6,a6-2-0-tfsi-2017,a6-2-0-tfsi-2017,https://www.fichacompleta.com.br/carros/audi/a6-2-0-tfsi-2017,2026-06-18T17:44:03.427307,Audi A6 2.0 TFSi 2017,"6,7 s",250 km/h,Embreagem dupla banhada a óleo,Automatizado,,7,Dianteira,Injeção direta e indireta multiponto,Turbocompressor,1984 cm³,4 em linha,"Duplo no cabeçote, corrente","92,8 mm","82,5 mm",Longitudinal,Dianteiro,"6,3 kg/cv","42,3 kg/kgfm","127,0 cv/litro",252 cv a 5000 rpm,"9,6:1",,,"19,0 kgfm/litro","37,7 kgfm a 1600 rpm",4,1455 mm,1627 mm,1618 mm,580 kg,4933 mm,2912 mm,1874 mm,1595 kg,530 litros,65 litros,110 mm,Disco ventilado,Disco ventilado,"2,32 m²","0,603 m²",,"0,26",Eletro-hidráulica,,"11,9 m","Independente, braços sobrepostos",Mola helicoidal,"Independente, braços sobrepostos",618 km,540 km,"9,5 km/l","8,3 km/l",,,,,EA888,,,,Hidráulicos,,,,Admissão e escape,,,,1800 kg,750 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,A6,a6,a6-3-0-v6-tfsi-quattro-2017,a6-3-0-v6-tfsi-quattro-2017,https://www.fichacompleta.com.br/carros/audi/a6-3-0-v6-tfsi-quattro-2017,2026-06-18T17:44:07.119732,Audi A6 3.0 V6 TFSi Quattro 2017,"5,1 s",250 km/h,Embreagem dupla banhada a óleo,Automatizado,,7,Integral permanente,Injeção direta e indireta multiponto,Compressor,2995 cm³,6 em V,"Duplo no cabeçote, corrente",89 mm,"84,5 mm",Longitudinal,Dianteiro,"5,3 kg/cv","39,0 kg/kgfm","111,2 cv/litro",333 cv a 5500 rpm,"10,8:1",,,"15,0 kgfm/litro","44,9 kgfm a 2900 rpm",4,1455 mm,1627 mm,1618 mm,610 kg,4933 mm,2912 mm,1874 mm,1750 kg,530 litros,75 litros,102 mm,Disco ventilado,Disco ventilado,"2,32 m²","0,603 m²",,"0,26",Eletro-hidráulica,,"11,9 m","Independente, braços sobrepostos",Mola helicoidal,"Independente, braços sobrepostos",795 km,578 km,"10,6 km/l","7,7 km/l",,,,,EA837,,,,Hidráulicos,,,,Admissão e escape,DSG DL501,6500 rpm,,2100 kg,750 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,A6,a6,a6-2-0-tfsi-2018,a6-2-0-tfsi-2018,https://www.fichacompleta.com.br/carros/audi/a6-2-0-tfsi-2018,2026-06-18T17:44:10.187873,Audi A6 2.0 TFSi 2018,"6,7 s",250 km/h,Embreagem dupla banhada a óleo,Automatizado,,7,Dianteira,Injeção direta e indireta multiponto,Turbocompressor,1984 cm³,4 em linha,"Duplo no cabeçote, corrente","92,8 mm","82,5 mm",Longitudinal,Dianteiro,"6,3 kg/cv","42,3 kg/kgfm","127,0 cv/litro",252 cv a 5000 rpm,"9,6:1",,,"19,0 kgfm/litro","37,7 kgfm a 1600 rpm",4,1455 mm,1627 mm,1618 mm,580 kg,4933 mm,2912 mm,1874 mm,1595 kg,530 litros,65 litros,110 mm,Disco ventilado,Disco ventilado,"2,32 m²","0,603 m²",,"0,26",Eletro-hidráulica,,"11,9 m","Independente, braços sobrepostos",Mola helicoidal,"Independente, braços sobrepostos",618 km,540 km,"9,5 km/l","8,3 km/l",,,,,EA888,,,,Hidráulicos,,,,Admissão e escape,,,,1800 kg,750 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,A6,a6,a6-3-0-v6-tfsi-quattro-2018,a6-3-0-v6-tfsi-quattro-2018,https://www.fichacompleta.com.br/carros/audi/a6-3-0-v6-tfsi-quattro-2018,2026-06-18T17:44:14.139201,Audi A6 3.0 V6 TFSi Quattro 2018,"5,1 s",250 km/h,Embreagem dupla banhada a óleo,Automatizado,,7,Integral permanente,Injeção direta e indireta multiponto,Compressor,2995 cm³,6 em V,"Duplo no cabeçote, corrente",89 mm,"84,5 mm",Longitudinal,Dianteiro,"5,3 kg/cv","39,0 kg/kgfm","111,2 cv/litro",333 cv a 5500 rpm,"10,8:1",,,"15,0 kgfm/litro","44,9 kgfm a 2900 rpm",4,1455 mm,1627 mm,1618 mm,610 kg,4933 mm,2912 mm,1874 mm,1750 kg,530 litros,75 litros,102 mm,Disco ventilado,Disco ventilado,"2,32 m²","0,603 m²",,"0,26",Eletro-hidráulica,,"11,9 m","Independente, braços sobrepostos",Mola helicoidal,"Independente, braços sobrepostos",795 km,578 km,"10,6 km/l","7,7 km/l",,,,,EA837,,,,Hidráulicos,,,,Admissão e escape,DSG DL501,6500 rpm,,2100 kg,750 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,A6,a6,a6-performance-3-0-v6-tfsi-quattro-2020,a6-performance-3-0-v6-tfsi-quattro-2020,https://www.fichacompleta.com.br/carros/audi/a6-performance-3-0-v6-tfsi-quattro-2020,2026-06-18T17:44:18.568709,Audi A6 Performance 3.0 V6 TFSi Quattro 2020,"5,1 s",250 km/h,Embreagem dupla banhada a óleo,Automatizado,7,,Integral sob demanda,Injeção direta e indireta,Turbocompressor,2995 cm³,6 em V,Duplo no cabeçote,89 mm,"84,5 mm",Longitudinal,Dianteiro,"5,2 kg/cv","34,7 kg/kgfm","113,5 cv/litro",340 cv,"11,2:1",,,"17,0 kgfm/litro",51 kgfm,4,1457 mm,1630 mm,1617 mm,630 kg,4939 mm,2924 mm,1886 mm,1770 kg,530 litros,73 litros,102 mm,Disco ventilado,Disco ventilado,"2,33 m²","0,676 m²","0,29",,Elétrica,"11,1 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",752 km,606 km,"10,3 km/l","8,3 km/l",,,Corrente,,EA839,,5000 rpm,1370 rpm,Hidráulicos,,16 cv,,Admissão e escape,DL382,6500 rpm,,2000 kg,750 kg,,,,,,,,,,,,,"11,8 graus","14,9 graus",,,,,,,,,,,,,,,,,,,,,,,,
audi,A6,a6,a6-performance-3-0-v6-tfsi-quattro-2021,a6-performance-3-0-v6-tfsi-quattro-2021,https://www.fichacompleta.com.br/carros/audi/a6-performance-3-0-v6-tfsi-quattro-2021,2026-06-18T17:44:22.277535,Audi A6 Performance 3.0 V6 TFSi Quattro 2021,"5,1 s",250 km/h,Embreagem dupla banhada a óleo,Automatizado,,7,Integral sob demanda,Injeção direta e indireta multiponto,Turbocompressor,2995 cm³,6 em V,"Duplo no cabeçote, corrente",,,Longitudinal,Dianteiro,"5,7 kg/cv","37,9 kg/kgfm","113,5 cv/litro",340 cv a 5000 rpm,"11,2:1",,,"17,0 kgfm/litro",51 kgfm a 1370 rpm,4,1457 mm,1630 mm,1617 mm,,4939 mm,2924 mm,1886 mm,1935 kg,530 litros,73 litros,102 mm,Disco ventilado,Disco ventilado,"2,33 m²","0,676 m²",,"0,29",Elétrica,,"11,1 m","Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",,,,,89 mm,"84,5 mm",,,EA839,,,,Hidráulicos,,16 cv,,Admissão e escape,DL382,6500 rpm,,,,,,,,,,,,,,,,"11,8 graus","14,9 graus",752 km,606 km,"10,3 km/l","8,3 km/l",,,,,,,,,,,,,,,,,,,,
audi,A6,a6,a6-prestige-plus-2-0-tfsi-quattro-2021,a6-prestige-plus-2-0-tfsi-quattro-2021,https://www.fichacompleta.com.br/carros/audi/a6-prestige-plus-2-0-tfsi-quattro-2021,2026-06-18T17:44:26.714857,Audi A6 Prestige Plus 2.0 TFSi Quattro 2021,6 s,250 km/h,Embreagem dupla banhada a óleo,Automatizado,,7,Integral sob demanda,Injeção direta e indireta multiponto,Turbocompressor,1984 cm³,4 em linha,"Duplo no cabeçote, corrente","92,8 mm","82,5 mm",Longitudinal,Dianteiro,"7,0 kg/cv","45,2 kg/kgfm","123,5 cv/litro",245 cv a 5250 rpm,"9,6:1",,,"19,0 kgfm/litro","37,7 kgfm a 1600 rpm",4,1457 mm,1630 mm,1617 mm,635 kg,4939 mm,2924 mm,1886 mm,1705 kg,530 litros,63 litros,110 mm,Disco ventilado,Disco ventilado,"2,33 m²","0,629 m²",,"0,27",Elétrica,,"11,1 m","Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",,,,,,,,,EA888,,,,Hidráulicos,,16 cv,,Admissão e escape,S-Tronic,6700 rpm,,2000 kg,750 kg,,,,,,,,,,,,,"11,8 graus","14,9 graus",813 km,567 km,"12,9 km/l",9 km/l,,,,,,,,,,,,,,,,,,,,
audi,A6,a6,a6-performance-black-3-0-v6-tfsi-quattro-2022,a6-performance-black-3-0-v6-tfsi-quattro-2022,https://www.fichacompleta.com.br/carros/audi/a6-performance-black-3-0-v6-tfsi-quattro-2022,2026-06-18T17:44:29.352036,Audi A6 Performance Black 3.0 V6 TFSi Quattro 2022,"5,1 s",250 km/h,Embreagem dupla banhada a óleo,Automatizado,7,,Integral sob demanda,Injeção direta e indireta,Turbocompressor,2995 cm³,6 em V,Duplo no cabeçote,89 mm,"84,5 mm",Longitudinal,Dianteiro,"5,2 kg/cv","34,7 kg/kgfm","113,5 cv/litro",,"11,2:1",5000 rpm,1370 rpm,"17,0 kgfm/litro",,4,1457 mm,1630 mm,1617 mm,630 kg,4939 mm,2924 mm,1886 mm,1770 kg,530 litros,73 litros,102 mm,Disco ventilado,Disco ventilado,"2,33 m²","0,676 m²","0,29",,Elétrica,"11,1 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",752 km,606 km,"10,3 km/l","8,3 km/l",,,Corrente,,EA839,,,,Hidráulicos,,16 cv,51 kgfm,Admissão e escape,S-Tronic,6500 rpm,,2000 kg,750 kg,,,,,,,,,,,,,"11,8 graus","14,9 graus",,,,,,,,,,,,,,,,,,,,,,,,
audi,A6,a6,a6-prestige-plus-2-0-tfsi-quattro-2022,a6-prestige-plus-2-0-tfsi-quattro-2022,https://www.fichacompleta.com.br/carros/audi/a6-prestige-plus-2-0-tfsi-quattro-2022,2026-06-18T17:44:32.034279,Audi A6 Prestige Plus 2.0 TFSi Quattro 2022,6 s,250 km/h,Embreagem dupla banhada a óleo,Automatizado,7,,Integral sob demanda,Injeção direta e indireta,Turbocompressor,1984 cm³,4 em linha,Duplo no cabeçote,"92,8 mm","82,5 mm",Longitudinal,Dianteiro,"7,0 kg/cv","45,2 kg/kgfm","123,5 cv/litro",,"9,6:1",5250 rpm,1600 rpm,"19,0 kgfm/litro",,4,1457 mm,1630 mm,1617 mm,635 kg,4939 mm,2924 mm,1886 mm,1705 kg,530 litros,63 litros,110 mm,Disco ventilado,Disco ventilado,"2,33 m²","0,629 m²","0,27",,Elétrica,"11,1 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",813 km,567 km,"12,9 km/l",9 km/l,,,Corrente,,EA888,,,,Hidráulicos,,16 cv,"37,7 kgfm",Admissão e escape,S-Tronic,6700 rpm,,2000 kg,750 kg,,,,,,,,,,,,,"11,8 graus","14,9 graus",,,,,,,,,,,,,,,,,,,,,,,,
audi,A6 Avant,a6-avant,a6-avant-2-8-v6-1995,a6-avant-2-8-v6-1995,https://www.fichacompleta.com.br/carros/audi/a6-avant-2-8-v6-1995,2026-06-18T17:44:49.037840,Audi A6 Avant 2.8 V6 1995,"10,5 s",212 km/h,Conversor de torque,Automático,4,,Dianteira,Injeção multiponto,Natural,2771 cm³,6 em V,Único no cabeçote,"86,4 mm","82,5 mm",Longitudinal,Dianteiro,"8,8 kg/cv","60,2 kg/kgfm","62,8 cv/litro",174 cv,"10,3:1",,,"9,2 kgfm/litro","25,5 kgfm",2,1440 mm,1520 mm,1524 mm,550 kg,4797 mm,2687 mm,1783 mm,1535 kg,390 litros,80 litros,127 mm,Disco ventilado,Disco sólido,"2,18 m²","0,741 m²","0,34",,Hidráulica,"11,4 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",656 km,480 km,"8,2 km/l",6 km/l,,,,,,,5500 rpm,3000 rpm,,,,,,ZF 4HP18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,A6 Avant,a6-avant,a6-avant-2-8-v6-1996,a6-avant-2-8-v6-1996,https://www.fichacompleta.com.br/carros/audi/a6-avant-2-8-v6-1996,2026-06-18T17:44:53.602567,Audi A6 Avant 2.8 V6 1996,"10,5 s",212 km/h,Conversor de torque,Automático,4,,Dianteira,Injeção multiponto,Natural,2771 cm³,6 em V,Único no cabeçote,"86,4 mm","82,5 mm",Longitudinal,Dianteiro,"8,8 kg/cv","60,2 kg/kgfm","62,8 cv/litro",cv,"10,3:1",5500 rpm,3000 rpm,"9,2 kgfm/litro","25,5 kgfm",2,1440 mm,1520 mm,1524 mm,550 kg,4797 mm,2687 mm,1783 mm,1535 kg,390 litros,80 litros,127 mm,Disco ventilado,Disco sólido,"2,18 m²","0,741 m²","0,34",,Hidráulica,"11,4 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",656 km,480 km,"8,2 km/l",6 km/l,,,,,,,,,,,174 cv,"25,5 kgfm",,ZF 4HP18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,A6 Avant,a6-avant,a6-avant-2-8-v6-1997,a6-avant-2-8-v6-1997,https://www.fichacompleta.com.br/carros/audi/a6-avant-2-8-v6-1997,2026-06-18T17:44:57.857597,Audi A6 Avant 2.8 V6 1997,"10,5 s",212 km/h,Conversor de torque,Automático,4,,Dianteira,Injeção multiponto,Natural,2771 cm³,6 em V,Único no cabeçote,"86,4 mm","82,5 mm",Longitudinal,Dianteiro,"8,8 kg/cv","60,2 kg/kgfm","62,8 cv/litro",cv,"10,3:1",5500 rpm,3000 rpm,"9,2 kgfm/litro","25,5 kgfm",2,1440 mm,1520 mm,1524 mm,550 kg,4797 mm,2687 mm,1783 mm,1535 kg,390 litros,80 litros,127 mm,Disco ventilado,Disco sólido,"2,18 m²","0,741 m²","0,34",,Hidráulica,"11,4 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",656 km,480 km,"8,2 km/l",6 km/l,,,,,,,,,,,174 cv,"25,5 kgfm",,ZF 4HP18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,A6 Avant,a6-avant,a6-avant-2-7-v6-2000,a6-avant-2-7-v6-2000,https://www.fichacompleta.com.br/carros/audi/a6-avant-2-7-v6-2000,2026-06-18T17:45:00.788859,Audi A6 Avant 2.7 V6 2000,"8,5 s",242 km/h,Conversor de torque,Automático,5,,Dianteira,Injeção multiponto,Turbocompressor,2671 cm³,6 em V,Duplo no cabeçote,"86,4 mm",81 mm,Longitudinal,Dianteiro,"7,0 kg/cv","51,3 kg/kgfm","86,1 cv/litro",,"9,3:1",5800 rpm,1700 rpm,"11,8 kgfm/litro",,5,1454 mm,1540 mm,1569 mm,580 kg,4796 mm,2760 mm,1810 mm,1620 kg,455 litros,70 litros,118 mm,Disco ventilado,Disco sólido,"2,24 m²","0,650 m²","0,29",,Hidráulica,"11,7 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",805 km,434 km,"11,5 km/l","6,2 km/l",,,,,,,,,Hidráulicos,,230 cv,"31,6 kgfm",,ZF 5HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,A6 Avant,a6-avant,a6-avant-2-7-v6-2001,a6-avant-2-7-v6-2001,https://www.fichacompleta.com.br/carros/audi/a6-avant-2-7-v6-2001,2026-06-18T17:45:05.268100,Audi A6 Avant 2.7 V6 2001,"8,5 s",242 km/h,Conversor de torque,Automático,5,,Dianteira,Injeção multiponto,Turbocompressor,2671 cm³,6 em V,Duplo no cabeçote,"86,4 mm",81 mm,Longitudinal,Dianteiro,"7,0 kg/cv","51,3 kg/kgfm","86,1 cv/litro",,"9,3:1",5800 rpm,1700 rpm,"11,8 kgfm/litro",,5,1454 mm,1540 mm,1569 mm,580 kg,4796 mm,2760 mm,1810 mm,1620 kg,455 litros,70 litros,118 mm,Disco ventilado,Disco sólido,"2,24 m²","0,650 m²","0,29",,Hidráulica,"11,7 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",805 km,434 km,"11,5 km/l","6,2 km/l",,,,,,,,,Hidráulicos,,230 cv,"31,6 kgfm",,ZF 5HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,A6 Avant,a6-avant,a6-avant-allroad-2-7-v6-turbo-quattro-2001,a6-avant-allroad-2-7-v6-turbo-quattro-2001,https://www.fichacompleta.com.br/carros/audi/a6-avant-allroad-2-7-v6-turbo-quattro-2001,2026-06-18T17:45:10.387189,Audi A6 Avant Allroad 2.7 V6 Turbo Quattro 2001,"7,7 s",234 km/h,Conversor de torque,Automático,5,,Integral permanente,Injeção multiponto,Turbocompressor,,6 em V,Duplo no cabeçote,"86,4 mm",81 mm,Longitudinal,Dianteiro,"7,34 kg/cv","51,4 kg/kgfm","93,6 cv/litro",250 cv,"9,3:1",,,"13,4 kgfm/litro","35,7 kgfm",5,1551 mm,1574 mm,1585 mm,630 kg,4810 mm,2757 mm,1852 mm,1835 kg,455 litros,70 litros,124 mm,Disco ventilado,Disco sólido,"2,44 m²","0,878 m²","0,36",,Hidráulica,"11,7 m",,"Indep., braços sobrepostos",Mola pneumática,"Indep., braços sobrepostos",546 km,371 km,"7,8 km/l","5,3 km/l",,,,445 cm³,EA835,2671 cm³,5800 rpm,1800 rpm,Hidráulicos,,,,Admissão,ZF 5HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,A6 Avant,a6-avant,a6-avant-3-0-v6-2002,a6-avant-3-0-v6-2002,https://www.fichacompleta.com.br/carros/audi/a6-avant-3-0-v6-2002,2026-06-18T17:45:14.935975,Audi A6 Avant 3.0 V6 2002,"7,6 s",236 km/h,Conversor de torque,CVT,6,,Dianteira,Injeção multiponto,Natural,,6 em V,Duplo no cabeçote,"92,8 mm","82,5 mm",Longitudinal,Dianteiro,"7,22 kg/cv","51,5 kg/kgfm","73,3 cv/litro",218 cv,"10,5:1",,,"10,3 kgfm/litro","30,6 kgfm",5,1452 mm,1540 mm,1569 mm,550 kg,4796 mm,2760 mm,1810 mm,1575 kg,455 litros,70 litros,118 mm,Disco ventilado,Disco sólido,"2,23 m²","0,714 m²","0,32",,Hidráulica,"11,7 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",756 km,434 km,"10,8 km/l","6,2 km/l",,,,496 cm³,EA835,2976 cm³,6300 rpm,3200 rpm,Hidráulicos,,,,Admissão e escape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,A6 Avant,a6-avant,a6-avant-allroad-2-7-v6-turbo-quattro-2002,a6-avant-allroad-2-7-v6-turbo-quattro-2002,https://www.fichacompleta.com.br/carros/audi/a6-avant-allroad-2-7-v6-turbo-quattro-2002,2026-06-18T17:45:18.105569,Audi A6 Avant Allroad 2.7 V6 Turbo Quattro 2002,"7,7 s",234 km/h,Conversor de torque,Automático,5,,Integral permanente,Injeção multiponto,Turbocompressor,2671 cm³,6 em V,Duplo no cabeçote,"86,4 mm",81 mm,Longitudinal,Dianteiro,"7,3 kg/cv","51,4 kg/kgfm","93,6 cv/litro",250 cv,"9,3:1",,,"13,4 kgfm/litro","35,7 kgfm",5,1551 mm,1574 mm,1585 mm,630 kg,4810 mm,2757 mm,1852 mm,1835 kg,455 litros,70 litros,124 mm,Disco ventilado,Disco sólido,"2,44 m²","0,878 m²","0,36",,Hidráulica,"11,7 m",,"Indep., braços sobrepostos",Mola pneumática,"Indep., braços sobrepostos",546 km,371 km,"7,8 km/l","5,3 km/l",,,,,,,5800 rpm,1800 rpm,Hidráulicos,,,,,ZF 5HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,A6 Avant,a6-avant,a6-avant-3-0-v6-2003,a6-avant-3-0-v6-2003,https://www.fichacompleta.com.br/carros/audi/a6-avant-3-0-v6-2003,2026-06-18T17:45:22.728452,Audi A6 Avant 3.0 V6 2003,"7,6 s",236 km/h,Conversor de torque,CVT,6,,Dianteira,Injeção multiponto,Natural,,6 em V,Duplo no cabeçote,"92,8 mm","82,5 mm",Longitudinal,Dianteiro,"7,22 kg/cv","51,5 kg/kgfm","73,3 cv/litro",218 cv,"10,5:1",,,"10,3 kgfm/litro","30,6 kgfm",5,1452 mm,1540 mm,1569 mm,550 kg,4796 mm,2760 mm,1810 mm,1575 kg,455 litros,70 litros,118 mm,Disco ventilado,Disco sólido,"2,23 m²","0,714 m²","0,32",,Hidráulica,"11,7 m",,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",756 km,434 km,"10,8 km/l","6,2 km/l",,,,496 cm³,EA835,2976 cm³,6300 rpm,3200 rpm,Hidráulicos,,,,Admissão e escape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,A6 Avant,a6-avant,a6-avant-allroad-2-7-v6-turbo-quattro-2003,a6-avant-allroad-2-7-v6-turbo-quattro-2003,https://www.fichacompleta.com.br/carros/audi/a6-avant-allroad-2-7-v6-turbo-quattro-2003,2026-06-18T17:45:26.072966,Audi A6 Avant Allroad 2.7 V6 Turbo Quattro 2003,"7,7 s",234 km/h,Conversor de torque,Automático,5,,Integral permanente,Injeção multiponto,Turbocompressor,2671 cm³,6 em V,Duplo no cabeçote,"86,4 mm",81 mm,Longitudinal,Dianteiro,"7,3 kg/cv","51,4 kg/kgfm","93,6 cv/litro",250 cv,"9,3:1",,,"13,4 kgfm/litro","35,7 kgfm",5,1551 mm,1574 mm,1585 mm,630 kg,4810 mm,2757 mm,1852 mm,1835 kg,455 litros,70 litros,124 mm,Disco ventilado,Disco sólido,"2,44 m²","0,878 m²","0,36",,Hidráulica,"11,7 m",,"Indep., braços sobrepostos",Mola pneumática,"Indep., braços sobrepostos",546 km,371 km,"7,8 km/l","5,3 km/l",,,,,,,5800 rpm,1800 rpm,Hidráulicos,,,,,ZF 5HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,A6 Avant,a6-avant,a6-avant-allroad-2-7-v6-turbo-quattro-2004,a6-avant-allroad-2-7-v6-turbo-quattro-2004,https://www.fichacompleta.com.br/carros/audi/a6-avant-allroad-2-7-v6-turbo-quattro-2004,2026-06-18T17:45:29.354733,Audi A6 Avant Allroad 2.7 V6 Turbo Quattro 2004,"7,7 s",234 km/h,Conversor de torque,Automático,5,5,Integral permanente,Injeção multiponto,Turbocompressor,2671 cm³,6 em V,Duplo no cabeçote,"86,4 mm",81 mm,Longitudinal,Dianteiro,"7,3 kg/cv","51,4 kg/kgfm","93,6 cv/litro",250 cv,"9,3:1",5800 rpm,1800 rpm,"13,4 kgfm/litro","35,7 kgfm",5,1551 mm,1574 mm,1585 mm,630 kg,4810 mm,2757 mm,1852 mm,1835 kg,455 litros,70 litros,124 mm,Disco ventilado,Disco sólido,"2,44 m²","0,878 m²","0,36","0,36",Hidráulica,"11,7 m","11,7 m","Indep., braços sobrepostos",Mola pneumática,"Indep., braços sobrepostos",546 km,371 km,"7,8 km/l","5,3 km/l",,,,,,,,,Hidráulicos,,,,,ZF 5HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi,A6 Avant,a6-avant,a6-avant-allroad-2-7-v6-turbo-quattro-2005,a6-avant-allroad-2-7-v6-turbo-quattro-2005,https://www.fichacompleta.com.br/carros/audi/a6-avant-allroad-2-7-v6-turbo-quattro-2005,2026-06-18T17:45:33.227806,Audi A6 Avant Allroad 2.7 V6 Turbo Quattro 2005,"7,7 s",234 km/h,Conversor de torque,Automático,5,,Integral permanente,Injeção multiponto,Turbocompressor,,6 em V,Duplo no cabeçote,"86,4 mm",81 mm,Longitudinal,Dianteiro,"7,34 kg/cv","51,4 kg/kgfm","93,6 cv/litro",250 cv,"9,3:1",,,"13,4 kgfm/litro","35,7 kgfm",5,1551 mm,1574 mm,1585 mm,630 kg,4810 mm,2757 mm,1852 mm,1835 kg,455 litros,70 litros,124 mm,Disco ventilado,Disco sólido,"2,44 m²","0,878 m²","0,36",,Hidráulica,"11,7 m",,"Indep., braços sobrepostos",Mola pneumática,"Indep., braços sobrepostos",546 km,371 km,"7,8 km/l","5,3 km/l",,,,445 cm³,EA835,2671 cm³,5800 rpm,1800 rpm,Hidráulicos,,,,Admissão,ZF 5HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
