marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__altura,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__altura_do_flanco,geral__dianteiros,geral__estepe,geral__traseiros,geral__assistencia,geral__diametro_de_giro,geral__autonomia,geral__capacidade_da_bateria,geral__consumo_eletrico,geral__pesopotencia,geral__pesotorque,geral__potencia,geral__torque,geral__cambio,geral__marchas,geral__tracao,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__altura_minima_do_solo,geral__potencia_de_recarga,geral__angulo_de_entrada,geral__angulo_de_saida,geral__rampa_maxima,geral__acionam_do_comando,geral__alimentacao,geral__aspiracao,geral__cilindrada_unitaria,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__deslocamento,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__regime_potencia_max,geral__regime_torque_max,geral__rotacao_maxima,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__acoplamento,geral__codigo_do_cambio,geral__angulo_central,geral__bitola_dianteira,geral__bitola_traseira,geral__cacamba,geral__reboque_com_freio,geral__reboque_sem_freio,geral__tanque_de_combustivel,geral__travessia_de_agua,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__diametro_minimo_de_giro,geral__quantidade_de_marchas,geral__cilindrada,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__variacao_do_comando,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__curso_dos_pistoes,geral__diametro_dos_cilindros
jac,T40,t40,t40-1-6-at-2020,t40-1-6-at-2020,https://www.fichacompleta.com.br/carros/jac/t40-1-6-at-2020,2026-06-20T21:55:46.247642,Jac T40 1.6 AT 2020,"11,1 s",190 km/h,1568 mm,,4135 mm,2490 mm,1750 mm,1220 kg,450 litros,113 mm,Disco ventilado,,Disco sólido,Elétrica,"10,9 m",,,,"8,8 kg/cv","71,3 kg/kgfm",,,CVT,6,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,180 mm,,18 graus,23 graus,,Corrente,Injeção multiponto,Natural,,4 em linha,,Duplo no cabeçote,90 mm,,75 mm,Transversal,Dianteiro,"86,8 cv/litro",138 cv,"10,5:1",6000 rpm,4000 rpm,,"10,8 kgfm/litro","17,1 kgfm",4,Embreagem monodisco a seco,,,,,,,,42 litros,,,,,,,,1590 cm³,,,Admissão e escape,508 km,487 km,"12,1 km/l","11,6 km/l",,,,,,,,,,,,,,,,,,,,,,
jac,T40,t40,t40-1-5-2021,t40-1-5-2021,https://www.fichacompleta.com.br/carros/jac/t40-1-5-2021,2026-06-20T21:55:49.765991,Jac T40 1.5 2021,"9,8 s",191 km/h,1568 mm,375 kg,4135 mm,2490 mm,1750 mm,1155 kg,450 litros,113 mm,Disco ventilado,,Disco sólido,Elétrica,"10,9 m",,,,"9,1 kg/cv","73,6 kg/kgfm",,,Manual,5,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,180 mm,,18 graus,23 graus,,Corrente,Injeção multiponto,Natural,,4 em linha,,Duplo no cabeçote,"84,8 mm",,75 mm,Transversal,Dianteiro,"84,7 cv/litro",,10:1,6000 rpm,4000 rpm,6400 rpm,"10,5 kgfm/litro",,4,Embreagem monodisco a seco,,,,,,,,42 litros,,,,,,,,1499 cm³,,,Admissão,538 km,500 km,"12,8 km/l","11,9 km/l",365 km,340 km,"8,7 km/l","8,1 km/l",,,,,127 cv,125 cv,"15,7 kgfm","15,5 kgfm",,,,,,,,,,
jac,T40,t40,t40-1-6-at-2021,t40-1-6-at-2021,https://www.fichacompleta.com.br/carros/jac/t40-1-6-at-2021,2026-06-20T21:55:54.490094,Jac T40 1.6 AT 2021,"11,1 s",190 km/h,1568 mm,,4135 mm,2490 mm,1750 mm,1220 kg,450 litros,113 mm,Disco ventilado,,Disco sólido,Elétrica,"10,9 m",,,,"8,8 kg/cv","71,3 kg/kgfm",,,CVT,6,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,180 mm,,18 graus,23 graus,,Corrente,Injeção multiponto,Natural,,4 em linha,,Duplo no cabeçote,90 mm,,75 mm,Transversal,Dianteiro,"86,8 cv/litro",138 cv,"10,5:1",6000 rpm,4000 rpm,,"10,8 kgfm/litro","17,1 kgfm",4,Embreagem monodisco a seco,,,,,,,,42 litros,,,,,,,,1590 cm³,,,Admissão e escape,508 km,487 km,"12,1 km/l","11,6 km/l",,,,,,,,,,,,,,,,,,,,,,
jac,T40,t40,t40-plus-1-5-2022,t40-plus-1-5-2022,https://www.fichacompleta.com.br/carros/jac/t40-plus-1-5-2022,2026-06-20T21:55:57.559279,Jac T40 Plus 1.5 2022,"9,8 s",191 km/h,1568 mm,375 kg,4135 mm,2490 mm,1750 mm,1155 kg,450 litros,113 mm,Disco ventilado,,Disco sólido,Elétrica,"10,9 m",,,,"9,1 kg/cv","73,6 kg/kgfm",,,Manual,5,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,180 mm,,18 graus,23 graus,,Corrente,Injeção multiponto,Natural,,4 em linha,,Duplo no cabeçote,"84,8 mm",,75 mm,Transversal,Dianteiro,"84,7 cv/litro",,10:1,,,6400 rpm,"10,5 kgfm/litro",,4,Embreagem monodisco a seco,,,,,,,,42 litros,,,,,,,,1499 cm³,6000 rpm,4000 rpm,Admissão,538 km,500 km,"12,8 km/l","11,9 km/l",365 km,340 km,"8,7 km/l","8,1 km/l",,,,,,,,,,,,,127 cv,125 cv,"15,7 kgfm","15,5 kgfm",,
jac,T40,t40,t40-plus-1-6-at-2022,t40-plus-1-6-at-2022,https://www.fichacompleta.com.br/carros/jac/t40-plus-1-6-at-2022,2026-06-20T21:56:01.277449,Jac T40 Plus 1.6 AT 2022,"11,1 s",190 km/h,1568 mm,,4135 mm,2490 mm,1750 mm,1220 kg,450 litros,113 mm,Disco ventilado,,Disco sólido,Elétrica,"10,9 m",,,,"8,8 kg/cv","71,3 kg/kgfm",138 cv,"17,1 kgfm",CVT,6,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,180 mm,,18 graus,23 graus,,Corrente,Injeção multiponto,Natural,,4 em linha,,Duplo no cabeçote,90 mm,,75 mm,Transversal,Dianteiro,"86,8 cv/litro",,"10,5:1",,,,"10,8 kgfm/litro",,4,Embreagem monodisco a seco,,,,,,,,42 litros,,,,,,,,1590 cm³,6000 rpm,4000 rpm,Admissão e escape,508 km,487 km,"12,1 km/l","11,6 km/l",,,,,,,,,,,,,,,,,,,,,,
jac,T5,t5,t5-1-5-2015,t5-1-5-2015,https://www.fichacompleta.com.br/carros/jac/t5-1-5-2015,2026-06-20T21:56:38.879561,Jac T5 1.5 2015,"10,8 s",194 km/h,1625 mm,425 kg,4325 mm,2560 mm,1765 mm,1210 kg,400 litros,113 mm,Disco ventilado,,Disco sólido,Elétrica,11 m,,,,"9,53 kg/cv","77,1 kg/kgfm",,,Manual,6,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,200 mm,,17 graus,25 graus,,Corrente,Injeção multiponto,Natural,375 cm³,4 em linha,,Duplo no cabeçote,"84,8 mm",1499 cm³,75 mm,Transversal,Dianteiro,"84,7 cv/litro",,10:1,6000 rpm,4000 rpm,,"10,5 kgfm/litro",,4,Embreagem monodisco a seco,,,1480 mm,1475 mm,,,,45 litros,,,,,,,,,,,Admissão,594 km,504 km,"13,2 km/l","11,2 km/l",414 km,360 km,"9,2 km/l",8 km/l,,,,,127 cv,125 cv,"15,7 kgfm","15,5 kgfm",,,,,,,,,,
jac,T5,t5,t5-1-5-2016,t5-1-5-2016,https://www.fichacompleta.com.br/carros/jac/t5-1-5-2016,2026-06-20T21:56:42.922322,Jac T5 1.5 2016,"10,8 s",194 km/h,1625 mm,425 kg,4325 mm,2560 mm,1765 mm,1210 kg,400 litros,113 mm,Disco ventilado,,Disco sólido,Elétrica,,,,,"9,5 kg/cv","77,1 kg/kgfm",,,Manual,,Dianteira,"Independente, McPherson",Mola helicoidal,Eixo de torção,200 mm,,17 graus,25 graus,,,Injeção multiponto,Natural,,4 em linha,,"Duplo no cabeçote, corrente","84,8 mm",,75 mm,Transversal,Dianteiro,"84,7 cv/litro",127 cv (A) 125 cv (G) a 6000 rpm,10:1,,,,"10,5 kgfm/litro","15,7 kgfm (A) 15,5 kgfm (G) a 4000 rpm",4,Embreagem monodisco a seco,,,1480 mm,1475 mm,,,,45 litros,,,,,,11 m,6,1499 cm³,,,Admissão,594 km,504 km,"13,2 km/l","11,2 km/l",414 km,360 km,"9,2 km/l",8 km/l,,,,,,,,,,,,,,,,,,
jac,T5,t5,t5-1-5-2017,t5-1-5-2017,https://www.fichacompleta.com.br/carros/jac/t5-1-5-2017,2026-06-20T21:56:47.772346,Jac T5 1.5 2017,"10,8 s",194 km/h,1625 mm,425 kg,4325 mm,2560 mm,1765 mm,1210 kg,400 litros,113 mm,Disco ventilado,,Disco sólido,Elétrica,,,,,"9,5 kg/cv","77,1 kg/kgfm",,,Manual,,Dianteira,"Independente, McPherson",Mola helicoidal,Eixo de torção,200 mm,,17 graus,25 graus,,,Injeção multiponto,Natural,,4 em linha,,"Duplo no cabeçote, corrente","84,8 mm",,75 mm,Transversal,Dianteiro,"84,7 cv/litro",127 cv (A) 125 cv (G) a 6000 rpm,10:1,,,,"10,5 kgfm/litro","15,7 kgfm (A) 15,5 kgfm (G) a 4000 rpm",4,Embreagem monodisco a seco,,,1480 mm,1475 mm,,,,45 litros,,,,,,11 m,6,1499 cm³,,,Admissão,594 km,504 km,"13,2 km/l","11,2 km/l",414 km,360 km,"9,2 km/l",8 km/l,,,,,,,,,,,,,,,,,,
jac,T5,t5,t5-1-5-at-2017,t5-1-5-at-2017,https://www.fichacompleta.com.br/carros/jac/t5-1-5-at-2017,2026-06-20T21:56:52.014496,Jac T5 1.5 AT 2017,"12,3 s",192 km/h,1625 mm,425 kg,4325 mm,2560 mm,1765 mm,1220 kg,400 litros,113 mm,Disco ventilado,,Disco sólido,Elétrica,,,,,"9,6 kg/cv","77,7 kg/kgfm",,,CVT,,Dianteira,"Independente, McPherson",Mola helicoidal,Eixo de torção,200 mm,,17 graus,25 graus,,,Injeção multiponto,Natural,,4 em linha,,"Duplo no cabeçote, corrente","84,8 mm",,75 mm,Transversal,Dianteiro,"84,7 cv/litro",127 cv (A) 125 cv (G) a 6000 rpm,10:1,,,,"10,5 kgfm/litro","15,7 kgfm (A) 15,5 kgfm (G) a 4000 rpm",4,Embreagem monodisco a seco,,,1480 mm,1475 mm,,,,45 litros,,,,,,11 m,6,1499 cm³,,,Admissão,522 km,436 km,"11,6 km/l","9,7 km/l",351 km,302 km,"7,8 km/l","6,7 km/l",,,,,,,,,,,,,,,,,,
jac,T5,t5,t5-1-5-2018,t5-1-5-2018,https://www.fichacompleta.com.br/carros/jac/t5-1-5-2018,2026-06-20T21:56:56.164557,Jac T5 1.5 2018,"10,8 s",194 km/h,1625 mm,425 kg,4325 mm,2560 mm,1765 mm,1210 kg,400 litros,113 mm,Disco ventilado,,Disco sólido,Elétrica,,,,,"9,5 kg/cv","77,1 kg/kgfm",,,Manual,,Dianteira,"Independente, McPherson",Mola helicoidal,Eixo de torção,200 mm,,17 graus,25 graus,,,Injeção multiponto,Natural,,4 em linha,,"Duplo no cabeçote, corrente","84,8 mm",,75 mm,Transversal,Dianteiro,"84,7 cv/litro",127 cv (A) 125 cv (G) a 6000 rpm,10:1,,,,"10,5 kgfm/litro","15,7 kgfm (A) 15,5 kgfm (G) a 4000 rpm",4,Embreagem monodisco a seco,,,1480 mm,1475 mm,,,,45 litros,,,,,,11 m,6,1499 cm³,,,Admissão,594 km,504 km,"13,2 km/l","11,2 km/l",414 km,360 km,"9,2 km/l",8 km/l,,,,,,,,,,,,,,,,,,
jac,T5,t5,t5-1-5-at-2018,t5-1-5-at-2018,https://www.fichacompleta.com.br/carros/jac/t5-1-5-at-2018,2026-06-20T21:56:59.108736,Jac T5 1.5 AT 2018,"12,3 s",192 km/h,1625 mm,425 kg,4325 mm,2560 mm,1765 mm,1220 kg,400 litros,113 mm,Disco ventilado,,Disco sólido,Elétrica,,,,,"9,6 kg/cv","77,7 kg/kgfm",,,CVT,,Dianteira,"Independente, McPherson",Mola helicoidal,Eixo de torção,200 mm,,17 graus,25 graus,,,Injeção multiponto,Natural,,4 em linha,,"Duplo no cabeçote, corrente","84,8 mm",,75 mm,Transversal,Dianteiro,"84,7 cv/litro",127 cv (A) 125 cv (G) a 6000 rpm,10:1,,,,"10,5 kgfm/litro","15,7 kgfm (A) 15,5 kgfm (G) a 4000 rpm",4,Embreagem monodisco a seco,,,1480 mm,1475 mm,,,,45 litros,,,,,,11 m,6,1499 cm³,,,Admissão,522 km,436 km,"11,6 km/l","9,7 km/l",351 km,302 km,"7,8 km/l","6,7 km/l",,,,,,,,,,,,,,,,,,
jac,T5,t5,t5-1-5-at-2019,t5-1-5-at-2019,https://www.fichacompleta.com.br/carros/jac/t5-1-5-at-2019,2026-06-20T21:57:02.397548,Jac T5 1.5 AT 2019,"12,3 s",192 km/h,1625 mm,425 kg,4325 mm,2560 mm,1765 mm,1220 kg,400 litros,113 mm,Disco ventilado,,Disco sólido,Elétrica,,,,,"9,6 kg/cv","77,7 kg/kgfm",,,CVT,,Dianteira,"Independente, McPherson",Mola helicoidal,Eixo de torção,200 mm,,17 graus,25 graus,,,Injeção multiponto,Natural,,4 em linha,,"Duplo no cabeçote, corrente","84,8 mm",,75 mm,Transversal,Dianteiro,"84,7 cv/litro",127 cv (A) 125 cv (G) a 6000 rpm,10:1,,,,"10,5 kgfm/litro","15,7 kgfm (A) 15,5 kgfm (G) a 4000 rpm",4,Embreagem monodisco a seco,,,1480 mm,1475 mm,,,,45 litros,,,,,,11 m,6,1499 cm³,,,Admissão,522 km,436 km,"11,6 km/l","9,7 km/l",351 km,302 km,"7,8 km/l","6,7 km/l",,,,,,,,,,,,,,,,,,
jac,T50,t50,t50-1-6-at-2017,t50-1-6-at-2017,https://www.fichacompleta.com.br/carros/jac/t50-1-6-at-2017,2026-06-20T21:57:20.102345,Jac T50 1.6 AT 2017,"11,3 s",198 km/h,1640 mm,,4345 mm,2560 mm,1765 mm,1320 kg,400 litros,113 mm,Disco ventilado,205/55 R16,Disco sólido,Elétrica,11 m,,,,"9,57 kg/cv","77,2 kg/kgfm",,,CVT,6,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,180 mm,,,,,Corrente,Injeção multiponto,Natural,398 cm³,4 em linha,,Duplo no cabeçote,90 mm,1590 cm³,75 mm,Transversal,Dianteiro,"86,8 cv/litro",138 cv,"10,5:1",6000 rpm,4000 rpm,,"10,8 kgfm/litro","17,1 kgfm",4,Embreagem monodisco a seco,,,,,,,,45 litros,,,,,,,,,,,Admissão e escape,518 km,509 km,"11,5 km/l","11,3 km/l",,,,,,,,,,,,,,,,,,,,,,
jac,T50,t50,t50-1-6-at-2019,t50-1-6-at-2019,https://www.fichacompleta.com.br/carros/jac/t50-1-6-at-2019,2026-06-20T21:57:22.913575,Jac T50 1.6 AT 2019,"11,3 s",198 km/h,1640 mm,,4345 mm,2560 mm,1765 mm,1320 kg,400 litros,113 mm,Disco ventilado,205/55 R16,Disco sólido,Elétrica,,,,,"9,6 kg/cv","77,2 kg/kgfm",,,CVT,,Dianteira,"Independente, McPherson",Mola helicoidal,Eixo de torção,180 mm,,,,,,Injeção multiponto,Natural,,4 em linha,,"Duplo no cabeçote, corrente",90 mm,,75 mm,Transversal,Dianteiro,"86,8 cv/litro",138 cv a 6000 rpm,"10,5:1",,,,"10,8 kgfm/litro","17,1 kgfm a 4000 rpm",4,Embreagem monodisco a seco,,,,,,,,45 litros,,,,,,11 m,6,1590 cm³,,,Admissão e escape,518 km,509 km,"11,5 km/l","11,3 km/l",,,,,,,,,,,,,,,,,,,,,,
jac,T50,t50,t50-1-6-at-2019-gasolina,t50-1-6-at-2019-gasolina,https://www.fichacompleta.com.br/carros/jac/t50-1-6-at-2019-gasolina,2026-06-20T21:57:27.579711,Jac T50 1.6 AT 2019,"11,3 s",198 km/h,1640 mm,,4345 mm,2560 mm,1765 mm,1320 kg,400 litros,113 mm,Disco ventilado,205/55 R16,Disco sólido,Elétrica,11 m,,,,"9,57 kg/cv","77,2 kg/kgfm",,,CVT,6,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,180 mm,,,,,Corrente,Injeção multiponto,Natural,398 cm³,4 em linha,,Duplo no cabeçote,90 mm,1590 cm³,75 mm,Transversal,Dianteiro,"86,8 cv/litro",138 cv,"10,5:1",6000 rpm,4000 rpm,,"10,8 kgfm/litro","17,1 kgfm",4,Embreagem monodisco a seco,,,,,,,,45 litros,,,,,,,,,,,Admissão e escape,518 km,509 km,"11,5 km/l","11,3 km/l",,,,,,,,,,,,,,,,,,,,,,
jac,T50,t50,t50-1-6-at-2020,t50-1-6-at-2020,https://www.fichacompleta.com.br/carros/jac/t50-1-6-at-2020,2026-06-20T21:57:30.150303,Jac T50 1.6 AT 2020,"11,3 s",198 km/h,1640 mm,,4345 mm,2560 mm,1765 mm,1320 kg,400 litros,113 mm,Disco ventilado,205/55 R16,Disco sólido,Elétrica,11 m,,,,"9,6 kg/cv","77,2 kg/kgfm",,,CVT,6,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,180 mm,,,,,Corrente,Injeção multiponto,Natural,,4 em linha,,Duplo no cabeçote,90 mm,,75 mm,Transversal,Dianteiro,"86,8 cv/litro",138 cv,"10,5:1",6000 rpm,4000 rpm,,"10,8 kgfm/litro","17,1 kgfm",4,Embreagem monodisco a seco,,,,,,,,45 litros,,,,,,,,1590 cm³,,,Admissão e escape,518 km,509 km,"11,5 km/l","11,3 km/l",,,,,,,,,,,,,,,,,,,,,,
jac,T50,t50,t50-1-6-at-2021,t50-1-6-at-2021,https://www.fichacompleta.com.br/carros/jac/t50-1-6-at-2021,2026-06-20T21:57:34.665067,Jac T50 1.6 AT 2021,"11,3 s",198 km/h,1640 mm,,4345 mm,2560 mm,1765 mm,1220 kg,400 litros,113 mm,Disco ventilado,205/55 R16,Disco sólido,Elétrica,11 m,,,,"8,8 kg/cv","71,3 kg/kgfm",,,CVT,6,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,180 mm,,,,,Corrente,Injeção multiponto,Natural,,4 em linha,,Duplo no cabeçote,90 mm,,75 mm,Transversal,Dianteiro,"86,8 cv/litro",138 cv,"10,5:1",6000 rpm,4000 rpm,,"10,8 kgfm/litro","17,1 kgfm",4,Embreagem monodisco a seco,,,,,,,,42 litros,,,,,,,,1590 cm³,,,Admissão e escape,483 km,475 km,"11,5 km/l","11,3 km/l",,,,,,,,,,,,,,,,,,,,,,
jac,T50,t50,t50-1-6-at-2021-gasolina,t50-1-6-at-2021-gasolina,https://www.fichacompleta.com.br/carros/jac/t50-1-6-at-2021-gasolina,2026-06-20T21:57:38.850121,Jac T50 1.6 AT 2021,"11,3 s",198 km/h,1640 mm,,4345 mm,2560 mm,1765 mm,1320 kg,400 litros,113 mm,Disco ventilado,205/55 R16,Disco sólido,Elétrica,11 m,,,,"9,6 kg/cv","77,2 kg/kgfm",138 cv,"17,1 kgfm",CVT,6,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,180 mm,,,,,Corrente,Injeção multiponto,Natural,,4 em linha,,Duplo no cabeçote,90 mm,,75 mm,Transversal,Dianteiro,"86,8 cv/litro",,"10,5:1",,,,"10,8 kgfm/litro",,4,Embreagem monodisco a seco,,,,,,,,45 litros,,,,,,,,1590 cm³,6000 rpm,4000 rpm,Admissão e escape,518 km,509 km,"11,5 km/l","11,3 km/l",,,,,,,,,,,,,,,,,,,,,,
jac,T50,t50,t50-plus-1-6-at-2022,t50-plus-1-6-at-2022,https://www.fichacompleta.com.br/carros/jac/t50-plus-1-6-at-2022,2026-06-20T21:57:41.423923,Jac T50 Plus 1.6 AT 2022,"11,3 s",198 km/h,1640 mm,,4345 mm,2560 mm,1765 mm,1220 kg,400 litros,113 mm,Disco ventilado,205/55 R16,Disco sólido,Elétrica,11 m,,,,"8,8 kg/cv","71,3 kg/kgfm",138 cv,"17,1 kgfm",CVT,6,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,180 mm,,,,,Corrente,Injeção multiponto,Natural,,4 em linha,,Duplo no cabeçote,90 mm,,75 mm,Transversal,Dianteiro,"86,8 cv/litro",,"10,5:1",,,,"10,8 kgfm/litro",,4,Embreagem monodisco a seco,,,,,,,,42 litros,,,,,,,,1590 cm³,6000 rpm,4000 rpm,Admissão e escape,483 km,475 km,"11,5 km/l","11,3 km/l",,,,,,,,,,,,,,,,,,,,,,
jac,T6,t6,t6-2-0-2014,t6-2-0-2014,https://www.fichacompleta.com.br/carros/jac/t6-2-0-2014,2026-06-20T21:57:58.993811,Jac T6 2.0 2014,"12,2 s",186 km/h,1670 mm,,4475 mm,2645 mm,1840 mm,1505 kg,500 litros,135 mm,Disco ventilado,,Disco sólido,Elétrica,11 m,,,,"9,41 kg/cv","73,1 kg/kgfm",,,Manual,5,Dianteira,"Indep., McPherson",Mola helicoidal,"Indep., McPherson",210 mm,,,,,Correia dentada,Injeção multiponto,Natural,499 cm³,4 em linha,,Duplo no cabeçote,88 mm,1997 cm³,85 mm,Transversal,Dianteiro,"80,1 cv/litro",,10:1,6000 rpm,3500 rpm,,"10,3 kgfm/litro",,4,Embreagem monodisco a seco,,,1590 mm,1590 mm,,,,60 litros,,,,,,,,,,,Admissão,546 km,420 km,"9,1 km/l",7 km/l,384 km,294 km,"6,4 km/l","4,9 km/l",,,,,160 cv,155 cv,"20,6 kgfm",20 kgfm,,,,,,,,,,
jac,T6,t6,t6-2-0-2015,t6-2-0-2015,https://www.fichacompleta.com.br/carros/jac/t6-2-0-2015,2026-06-20T21:58:03.060231,Jac T6 2.0 2015,"12,2 s",186 km/h,1670 mm,,4475 mm,2645 mm,1840 mm,1505 kg,500 litros,135 mm,Disco ventilado,,Disco sólido,Elétrica,,,,,"9,4 kg/cv","73,1 kg/kgfm",,,Manual,,Dianteira,"Independente, McPherson",Mola helicoidal,"Independente, McPherson",210 mm,,,,,,Injeção multiponto,Natural,,4 em linha,,"Duplo no cabeçote, correia dentada",88 mm,,85 mm,Transversal,Dianteiro,"80,1 cv/litro",160 cv (A) 155 cv (G) a 6000 rpm,10:1,,,,"10,3 kgfm/litro","20,6 kgfm (A) 20 kgfm (G) a 3500 rpm",4,Embreagem monodisco a seco,,,1590 mm,1590 mm,,,,60 litros,,,,,,11 m,5,1997 cm³,,,Admissão,546 km,420 km,"9,1 km/l",7 km/l,384 km,294 km,"6,4 km/l","4,9 km/l",,,,,,,,,,,,,,,,,,
jac,T6,t6,t6-2-0-2016,t6-2-0-2016,https://www.fichacompleta.com.br/carros/jac/t6-2-0-2016,2026-06-20T21:58:06.846705,Jac T6 2.0 2016,"12,2 s",186 km/h,1670 mm,450 kg,4475 mm,2645 mm,1840 mm,1505 kg,500 litros,135 mm,Disco ventilado,,Disco sólido,Elétrica,,,,,"9,4 kg/cv","73,1 kg/kgfm",,,Manual,,Dianteira,"Independente, McPherson",Mola helicoidal,"Independente, McPherson",210 mm,,26 graus,22 graus,,,Injeção multiponto,Natural,,4 em linha,,"Duplo no cabeçote, correia dentada",88 mm,,85 mm,Transversal,Dianteiro,"80,1 cv/litro",160 cv (A) 155 cv (G) a 6000 rpm,10:1,,,,"10,3 kgfm/litro","20,6 kgfm (A) 20 kgfm (G) a 3500 rpm",4,Embreagem monodisco a seco,,,1590 mm,1590 mm,,,,60 litros,,,,,,11 m,5,1997 cm³,,,Admissão,582 km,486 km,"9,7 km/l","8,1 km/l",396 km,336 km,"6,6 km/l","5,6 km/l",,,,,,,,,,,,,,,,,,
jac,T60,t60,t60-1-5-turbo-2020,t60-1-5-turbo-2020,https://www.fichacompleta.com.br/carros/jac/t60-1-5-turbo-2020,2026-06-20T21:58:24.604311,Jac T60 1.5 Turbo 2020,"9,6 s",195 km/h,1660 mm,,4410 mm,2620 mm,1800 mm,1365 kg,450 litros,108 mm,Disco ventilado,215/50 R17,Disco sólido,Elétrica,11 m,,,,"8,1 kg/cv","63,8 kg/kgfm",,,CVT,6,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,204 mm,,,,,Corrente,Injeção multiponto,Turbocompressor,,4 em linha,,Duplo no cabeçote,"84,8 mm",,75 mm,Transversal,Dianteiro,"112,1 cv/litro",168 cv,"9,5:1",5500 rpm,2000 rpm,,"14,3 kgfm/litro","21,4 kgfm",4,Embreagem monodisco a seco,,,,,,,,50 litros,,,,,,,,1499 cm³,,,Admissão,560 km,480 km,"11,2 km/l","9,6 km/l",,,,,,,,,,,,,,,,,,,,,,
jac,T60,t60,t60-1-5-turbo-2020-gasolina,t60-1-5-turbo-2020-gasolina,https://www.fichacompleta.com.br/carros/jac/t60-1-5-turbo-2020-gasolina,2026-06-20T21:58:28.171665,Jac T60 1.5 Turbo 2020,"9,6 s",195 km/h,1660 mm,,4410 mm,2620 mm,1800 mm,1365 kg,450 litros,108 mm,Disco ventilado,215/50 R17,Disco sólido,Elétrica,11 m,,,,"8,1 kg/cv","63,8 kg/kgfm",168 cv,"21,4 kgfm",CVT,6,Dianteira,"Indep., McPherson",Mola helicoidal,Eixo de torção,204 mm,,,,,Corrente,Injeção multiponto,Turbocompressor,,4 em linha,,Duplo no cabeçote,"84,8 mm",,75 mm,Transversal,Dianteiro,"112,1 cv/litro",,"9,5:1",,,,"14,3 kgfm/litro",,4,Embreagem monodisco a seco,,,,,,,,50 litros,,,,,,,,1499 cm³,5500 rpm,2000 rpm,Admissão,560 km,480 km,"11,2 km/l","9,6 km/l",,,,,,,,,,,,,,,,,,,,,,
jac,T60,t60,t60-1-5-turbo-2021,t60-1-5-turbo-2021,https://www.fichacompleta.com.br/carros/jac/t60-1-5-turbo-2021,2026-06-20T21:58:30.734567,Jac T60 1.5 Turbo 2021,"9,6 s",195 km/h,1660 mm,,4410 mm,2620 mm,1800 mm,1365 kg,450 litros,108 mm,Disco ventilado,215/50 R17,Disco sólido,Elétrica,,,,,"8,1 kg/cv","63,8 kg/kgfm",,,CVT,,Dianteira,"Independente, McPherson",Mola helicoidal,Eixo de torção,204 mm,,,,,,Injeção multiponto,Turbocompressor,,4 em linha,,"Duplo no cabeçote, corrente",,,,Transversal,Dianteiro,"112,1 cv/litro",168 cv a 5500 rpm,"9,5:1",,,,"14,3 kgfm/litro","21,4 kgfm a 2000 rpm",4,Embreagem monodisco a seco,,,,,,,,50 litros,,,,,,11 m,6,1499 cm³,,,Admissão,560 km,480 km,"11,2 km/l","9,6 km/l",,,,,,,,,,,,,,,,,,,,,"84,8 mm",75 mm
