marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__regime_potencia_max,geral__regime_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__assistencia,geral__diametro_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__quantidade_de_marchas,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__diametro_minimo_de_giro,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__acionam_do_comando,geral__variacao_do_comando,geral__estepe,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__carga_util,geral__rotacao_maxima,geral__angulo_de_entrada,geral__angulo_de_saida,geral__altura_minima_do_solo,geral__autonomia,geral__capacidade_da_bateria,geral__potencia,geral__potencia_de_recarga,geral__torque,geral__pesopotencia_sistema,geral__pesotorque_sistema,geral__potencia_combinada,geral__torque_combinado,geral__cilindrada_unitaria,geral__deslocamento,geral__cacamba,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__inclinacao_lateral_max,geral__inclinacao_lateral_maxima,geral__rampa_maxima,geral__reboque_sem_freio,geral__angulo_central,geral__reboque_com_freio,geral__viscosidade_do_oleo,geral__tuchos,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__travessia_de_agua,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__consumo_eletrico,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares
nissan,Frontier,frontier,frontier-se-attack-2-5-turbo-4x2-2012,frontier-se-attack-2-5-turbo-4x2-2012,https://www.fichacompleta.com.br/carros/nissan/frontier-se-attack-2-5-turbo-4x2-2012,2026-06-15T15:40:59.649611,Nissan Frontier SE Attack 2.5 Turbo 4x2 2012,14 s,155 km/h,Embreagem monodisco a seco,Manual,,6,Traseira,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YD25ETi,Duplo no cabeçote,100 mm,89 mm,Longitudinal,Dianteiro,"13,2 kg/cv","52,2 kg/kgfm","57,9 cv/litro",144 cv,15:1,,,"14,6 kgfm/litro","36,3 kgfm",4,1780 mm,,,5230 mm,3200 mm,1850 mm,1895 kg,1012 litros,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,"13,2 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,6,4000 rpm,2000 rpm,"13,2 m",,,Corrente,,255/70 R16,,,,,1015 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,1012 litros,1120 km,800 km,14 km/l,10 km/l,,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-se-attack-2-5-turbo-4x4-2012,frontier-se-attack-2-5-turbo-4x4-2012,https://www.fichacompleta.com.br/carros/nissan/frontier-se-attack-2-5-turbo-4x4-2012,2026-06-15T15:41:03.901584,Nissan Frontier SE Attack 2.5 Turbo 4x4 2012,11 s,180 km/h,Embreagem monodisco a seco,Manual,,,Integral temporária,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YO25ETi,"Duplo no cabeçote, corrente",100 mm,89 mm,Longitudinal,Dianteiro,"10,5 kg/cv","43,7 kg/kgfm","76,4 cv/litro",190 cv a 3600 rpm,15:1,,,"18,4 kgfm/litro","45,8 kgfm a 2000 rpm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,2000 kg,1012 litros,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,6,,,"13,2 m",,,,,255/70 R16,,,,,1030 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-xe-2-5-turbo-4x2-2012,frontier-xe-2-5-turbo-4x2-2012,https://www.fichacompleta.com.br/carros/nissan/frontier-xe-2-5-turbo-4x2-2012,2026-06-15T15:41:29.170844,Nissan Frontier XE 2.5 Turbo 4x2 2012,14 s,155 km/h,Embreagem monodisco a seco,Manual,,6,Traseira,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YD25ETi,Duplo no cabeçote,100 mm,89 mm,Longitudinal,Dianteiro,"13,2 kg/cv","52,2 kg/kgfm","57,9 cv/litro",144 cv,15:1,4000 rpm,2000 rpm,"14,6 kgfm/litro","36,3 kgfm",4,1780 mm,,,5230 mm,3200 mm,1850 mm,1895 kg,,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,"13,2 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,Corrente,,255/70 R16,,,,,1015 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,1012 litros,1040 km,800 km,13 km/l,10 km/l,,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-xe-2-5-turbo-4x4-2012,frontier-xe-2-5-turbo-4x4-2012,https://www.fichacompleta.com.br/carros/nissan/frontier-xe-2-5-turbo-4x4-2012,2026-06-15T15:41:33.778385,Nissan Frontier XE 2.5 Turbo 4x4 2012,14 s,155 km/h,Embreagem monodisco a seco,Manual,,6,Integral temporária,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YD25ETi,Duplo no cabeçote,100 mm,89 mm,Longitudinal,Dianteiro,"13,8 kg/cv","54,5 kg/kgfm","57,9 cv/litro",144 cv,15:1,4000 rpm,2000 rpm,"14,6 kgfm/litro","36,3 kgfm",4,1780 mm,,,5230 mm,3200 mm,1850 mm,1980 kg,,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,"13,2 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,Corrente,,255/70 R16,,,,,1030 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,1012 litros,1040 km,800 km,13 km/l,10 km/l,,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-le-2-5-turbo-4x4-2013,frontier-le-2-5-turbo-4x4-2013,https://www.fichacompleta.com.br/carros/nissan/frontier-le-2-5-turbo-4x4-2013,2026-06-15T15:41:37.711106,Nissan Frontier LE 2.5 Turbo 4x4 2013,11 s,180 km/h,Embreagem monodisco a seco,Manual,,,Integral temporária,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YO25ETi,"Duplo no cabeçote, corrente",100 mm,89 mm,Longitudinal,Dianteiro,"10,5 kg/cv","43,7 kg/kgfm","76,4 cv/litro",190 cv a 3600 rpm,15:1,,,"18,4 kgfm/litro","45,8 kgfm a 2000 rpm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,2000 kg,1012 litros,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,6,,,"13,2 m",,,,,255/70 R16,,,,,1030 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-le-2-5-turbo-4x4-at-2013,frontier-le-2-5-turbo-4x4-at-2013,https://www.fichacompleta.com.br/carros/nissan/frontier-le-2-5-turbo-4x4-at-2013,2026-06-15T15:41:41.138344,Nissan Frontier LE 2.5 Turbo 4x4 AT 2013,11 s,170 km/h,Conversor de torque,Automático,,,Integral temporária,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YO25ETi,"Duplo no cabeçote, corrente",100 mm,89 mm,Longitudinal,Dianteiro,"10,9 kg/cv","45,1 kg/kgfm","76,4 cv/litro",190 cv a 3600 rpm,15:1,,,"18,4 kgfm/litro","45,8 kgfm a 2000 rpm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,2066 kg,1012 litros,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,5,,,"13,2 m",,,,,255/70 R16,,,,,1005 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-le-attack-2-5-turbo-4x4-at-2013,frontier-le-attack-2-5-turbo-4x4-at-2013,https://www.fichacompleta.com.br/carros/nissan/frontier-le-attack-2-5-turbo-4x4-at-2013,2026-06-15T15:41:43.809857,Nissan Frontier LE Attack 2.5 Turbo 4x4 AT 2013,11 s,170 km/h,Conversor de torque,Automático,,5,Integral temporária,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YD25ETi,Duplo no cabeçote,100 mm,89 mm,Longitudinal,Dianteiro,"10,9 kg/cv","45,1 kg/kgfm","76,4 cv/litro",190 cv,15:1,,,"18,4 kgfm/litro","45,8 kgfm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,2066 kg,1012 litros,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,"13,2 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,5,3600 rpm,2000 rpm,"13,2 m",,,Corrente,,255/70 R16,,,,,1005 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,1012 litros,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-se-attack-2-5-turbo-4x2-2013,frontier-se-attack-2-5-turbo-4x2-2013,https://www.fichacompleta.com.br/carros/nissan/frontier-se-attack-2-5-turbo-4x2-2013,2026-06-15T15:41:47.434099,Nissan Frontier SE Attack 2.5 Turbo 4x2 2013,12 s,160 km/h,Embreagem monodisco a seco,Manual,,,Traseira,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YO25ETi,"Duplo no cabeçote, corrente",100 mm,89 mm,Longitudinal,Dianteiro,"12,0 kg/cv","47,7 kg/kgfm","65,5 cv/litro",163 cv a 3600 rpm,15:1,,,"16,5 kgfm/litro","41,1 kgfm a 2000 rpm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,1960 kg,1012 litros,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,6,,,"13,2 m",,,,,255/70 R16,,,,,1030 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-se-attack-2-5-turbo-4x4-2013,frontier-se-attack-2-5-turbo-4x4-2013,https://www.fichacompleta.com.br/carros/nissan/frontier-se-attack-2-5-turbo-4x4-2013,2026-06-15T15:41:51.518501,Nissan Frontier SE Attack 2.5 Turbo 4x4 2013,11 s,180 km/h,Embreagem monodisco a seco,Manual,,6,Integral temporária,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YD25ETi,Duplo no cabeçote,100 mm,89 mm,Longitudinal,Dianteiro,"10,5 kg/cv","43,7 kg/kgfm","76,4 cv/litro",190 cv,15:1,3600 rpm,2000 rpm,"18,4 kgfm/litro","45,8 kgfm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,2000 kg,,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,"13,2 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,Corrente,,255/70 R16,,,,,1030 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,1012 litros,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-sl-2-5-turbo-4x4-at-2013,frontier-sl-2-5-turbo-4x4-at-2013,https://www.fichacompleta.com.br/carros/nissan/frontier-sl-2-5-turbo-4x4-at-2013,2026-06-15T15:41:55.997556,Nissan Frontier SL 2.5 Turbo 4x4 AT 2013,11 s,170 km/h,Conversor de torque,Automático,,5,Integral temporária,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YD25ETi,Duplo no cabeçote,100 mm,89 mm,Longitudinal,Dianteiro,"10,9 kg/cv","45,1 kg/kgfm","76,4 cv/litro",190 cv,15:1,,,"18,4 kgfm/litro","45,8 kgfm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,2066 kg,1012 litros,80 litros,153 mm,Disco ventilado,Tambor,Hidráulica,"13,2 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,5,3600 rpm,2000 rpm,"13,2 m",,,Corrente,,255/60 R18,,,,,1000 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,1012 litros,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-sv-attack-2-5-turbo-4x4-2013,frontier-sv-attack-2-5-turbo-4x4-2013,https://www.fichacompleta.com.br/carros/nissan/frontier-sv-attack-2-5-turbo-4x4-2013,2026-06-15T15:42:00.696838,Nissan Frontier SV Attack 2.5 Turbo 4x4 2013,11 s,180 km/h,Embreagem monodisco a seco,Manual,,,Integral temporária,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YO25ETi,"Duplo no cabeçote, corrente",100 mm,89 mm,Longitudinal,Dianteiro,"10,5 kg/cv","43,7 kg/kgfm","76,4 cv/litro",190 cv a 3600 rpm,15:1,,,"18,4 kgfm/litro","45,8 kgfm a 2000 rpm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,2000 kg,1012 litros,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,6,,,"13,2 m",,,,,255/70 R16,,,,,1030 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-xe-2-5-turbo-4x2-2013,frontier-xe-2-5-turbo-4x2-2013,https://www.fichacompleta.com.br/carros/nissan/frontier-xe-2-5-turbo-4x2-2013,2026-06-15T15:42:03.448283,Nissan Frontier XE 2.5 Turbo 4x2 2013,12 s,160 km/h,Embreagem monodisco a seco,Manual,,,Traseira,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YO25ETi,"Duplo no cabeçote, corrente",100 mm,89 mm,Longitudinal,Dianteiro,"12,0 kg/cv","47,7 kg/kgfm","65,5 cv/litro",163 cv a 3600 rpm,15:1,,,"16,5 kgfm/litro","41,1 kgfm a 2000 rpm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,1960 kg,1012 litros,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,6,,,"13,2 m",,,,,255/70 R16,,,,,1030 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-xe-2-5-turbo-4x4-2013,frontier-xe-2-5-turbo-4x4-2013,https://www.fichacompleta.com.br/carros/nissan/frontier-xe-2-5-turbo-4x4-2013,2026-06-15T15:42:07.604134,Nissan Frontier XE 2.5 Turbo 4x4 2013,11 s,180 km/h,Embreagem monodisco a seco,Manual,,,Integral temporária,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YO25ETi,"Duplo no cabeçote, corrente",100 mm,89 mm,Longitudinal,Dianteiro,"10,5 kg/cv","43,7 kg/kgfm","76,4 cv/litro",190 cv a 3600 rpm,15:1,,,"18,4 kgfm/litro","45,8 kgfm a 2000 rpm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,2000 kg,1012 litros,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,6,,,"13,2 m",,,,,255/70 R16,,,,,1030 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-platinum-2-5-4x4-at-2014,frontier-platinum-2-5-4x4-at-2014,https://www.fichacompleta.com.br/carros/nissan/frontier-platinum-2-5-4x4-at-2014,2026-06-15T15:42:12.480848,Nissan Frontier Platinum 2.5 4x4 AT 2014,11 s,170 km/h,Conversor de torque,Automático,,5,Integral temporária,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YD25ETi,Duplo no cabeçote,100 mm,89 mm,Longitudinal,Dianteiro,"10,5 kg/cv","43,7 kg/kgfm","76,4 cv/litro",190 cv,15:1,,,"18,4 kgfm/litro","45,8 kgfm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,2000 kg,1012 litros,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,"13,2 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,5,3600 rpm,2000 rpm,"13,2 m",,,Corrente,,255/70 R16,,,,,1030 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,1012 litros,1000 km,840 km,"12,5 km/l","10,5 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-s-2-5-turbo-4x2-2014,frontier-s-2-5-turbo-4x2-2014,https://www.fichacompleta.com.br/carros/nissan/frontier-s-2-5-turbo-4x2-2014,2026-06-15T15:42:15.028148,Nissan Frontier S 2.5 Turbo 4x2 2014,12 s,161 km/h,Embreagem monodisco a seco,Manual,,6,Traseira,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YD25ETi,Duplo no cabeçote,100 mm,89 mm,Longitudinal,Dianteiro,"12,0 kg/cv","47,7 kg/kgfm","65,5 cv/litro",163 cv,15:1,,,"16,5 kgfm/litro","41,1 kgfm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,1960 kg,1012 litros,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,"13,2 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,6,3600 rpm,2000 rpm,"13,2 m",,,Corrente,,255/70 R16,,,,,1030 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,1012 litros,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-s-2-5-turbo-4x4-2014,frontier-s-2-5-turbo-4x4-2014,https://www.fichacompleta.com.br/carros/nissan/frontier-s-2-5-turbo-4x4-2014,2026-06-15T15:42:18.520014,Nissan Frontier S 2.5 Turbo 4x4 2014,11 s,180 km/h,Embreagem monodisco a seco,Manual,,,Integral temporária,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YO25ETi,"Duplo no cabeçote, corrente",100 mm,89 mm,Longitudinal,Dianteiro,"10,5 kg/cv","43,7 kg/kgfm","76,4 cv/litro",190 cv a 3600 rpm,15:1,,,"18,4 kgfm/litro","45,8 kgfm a 2000 rpm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,2000 kg,1012 litros,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,6,,,"13,2 m",,,,,255/70 R16,,,,,1030 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-sl-2-5-turbo-4x4-at-2014,frontier-sl-2-5-turbo-4x4-at-2014,https://www.fichacompleta.com.br/carros/nissan/frontier-sl-2-5-turbo-4x4-at-2014,2026-06-15T15:42:22.016314,Nissan Frontier SL 2.5 Turbo 4x4 AT 2014,11 s,170 km/h,Conversor de torque,Automático,,5,Integral temporária,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YD25ETi,Duplo no cabeçote,100 mm,89 mm,Longitudinal,Dianteiro,"10,9 kg/cv","45,1 kg/kgfm","76,4 cv/litro",190 cv,15:1,3600 rpm,2000 rpm,"18,4 kgfm/litro","45,8 kgfm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,2066 kg,,80 litros,153 mm,Disco ventilado,Tambor,Hidráulica,"13,2 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,Corrente,,255/60 R18,,,,,1000 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,1012 litros,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-sv-attack-2-5-turbo-4x2-2014,frontier-sv-attack-2-5-turbo-4x2-2014,https://www.fichacompleta.com.br/carros/nissan/frontier-sv-attack-2-5-turbo-4x2-2014,2026-06-15T15:42:26.576146,Nissan Frontier SV Attack 2.5 Turbo 4x2 2014,12 s,161 km/h,Embreagem monodisco a seco,Manual,,,Traseira,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YO25ETi,"Duplo no cabeçote, corrente",100 mm,89 mm,Longitudinal,Dianteiro,"12,0 kg/cv","47,7 kg/kgfm","65,5 cv/litro",163 cv a 3600 rpm,15:1,,,"16,5 kgfm/litro","41,1 kgfm a 2000 rpm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,1960 kg,1012 litros,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,6,,,"13,2 m",,,,,255/70 R16,,,,,1030 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-sv-attack-2-5-turbo-4x4-2014,frontier-sv-attack-2-5-turbo-4x4-2014,https://www.fichacompleta.com.br/carros/nissan/frontier-sv-attack-2-5-turbo-4x4-2014,2026-06-15T15:42:29.314419,Nissan Frontier SV Attack 2.5 Turbo 4x4 2014,11 s,180 km/h,Embreagem monodisco a seco,Manual,,6,Integral temporária,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YD25ETi,Duplo no cabeçote,100 mm,89 mm,Longitudinal,Dianteiro,"10,5 kg/cv","43,7 kg/kgfm","76,4 cv/litro",190 cv,15:1,3600 rpm,2000 rpm,"18,4 kgfm/litro","45,8 kgfm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,2000 kg,,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,"13,2 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,,,,,,,Corrente,,255/70 R16,,,,,1030 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,1012 litros,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-s-2-5-turbo-4x2-2015,frontier-s-2-5-turbo-4x2-2015,https://www.fichacompleta.com.br/carros/nissan/frontier-s-2-5-turbo-4x2-2015,2026-06-15T15:42:31.991135,Nissan Frontier S 2.5 Turbo 4x2 2015,12 s,161 km/h,Embreagem monodisco a seco,Manual,,,Traseira,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YO25ETi,"Duplo no cabeçote, corrente",100 mm,89 mm,Longitudinal,Dianteiro,"12,0 kg/cv","47,7 kg/kgfm","65,5 cv/litro",163 cv a 3600 rpm,15:1,,,"16,5 kgfm/litro","41,1 kgfm a 2000 rpm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,1960 kg,1012 litros,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,6,,,"13,2 m",,,,,255/70 R16,,,,,1030 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-s-2-5-turbo-4x4-2015,frontier-s-2-5-turbo-4x4-2015,https://www.fichacompleta.com.br/carros/nissan/frontier-s-2-5-turbo-4x4-2015,2026-06-15T15:42:35.570275,Nissan Frontier S 2.5 Turbo 4x4 2015,11 s,180 km/h,Embreagem monodisco a seco,Manual,,,Integral temporária,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YO25ETi,"Duplo no cabeçote, corrente",100 mm,89 mm,Longitudinal,Dianteiro,"10,5 kg/cv","43,7 kg/kgfm","76,4 cv/litro",190 cv a 3600 rpm,15:1,,,"18,4 kgfm/litro","45,8 kgfm a 2000 rpm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,2000 kg,1012 litros,80 litros,179 mm,Disco ventilado,Tambor,Hidráulica,,"Independente, braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,6,,,"13,2 m",,,,,255/70 R16,,,,,1030 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
nissan,Frontier,frontier,frontier-sl-2-5-turbo-4x4-at-2015,frontier-sl-2-5-turbo-4x4-at-2015,https://www.fichacompleta.com.br/carros/nissan/frontier-sl-2-5-turbo-4x4-at-2015,2026-06-15T15:42:38.451159,Nissan Frontier SL 2.5 Turbo 4x4 AT 2015,11 s,170 km/h,Conversor de torque,Automático,,5,Integral temporária,Injeção direta,Turbocompressor,2488 cm³,4 em linha,YD25ETi,Duplo no cabeçote,100 mm,89 mm,Longitudinal,Dianteiro,"10,9 kg/cv","45,1 kg/kgfm","76,4 cv/litro",190 cv,15:1,,,"18,4 kgfm/litro","45,8 kgfm",4,1780 mm,1571 mm,1571 mm,5230 mm,3200 mm,1850 mm,2066 kg,1012 litros,80 litros,153 mm,Disco ventilado,Tambor,Hidráulica,"13,2 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,,,,,5,3600 rpm,2000 rpm,"13,2 m",,,Corrente,,255/60 R18,,,,,1000 kg,,32 graus,24 graus,220 mm,,,,,,,,,,,,1012 litros,1000 km,840 km,"12,5 km/l","10,5 km/l",,,39 graus,,,,,,,,,,,,,,,,,,,,,,,
